@relation peerindex-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.NumericToNominal-R1

@attribute class {0,1}
@attribute A_follower_count numeric
@attribute A_following_count numeric
@attribute A_listed_count numeric
@attribute A_mentions_received numeric
@attribute A_retweets_received numeric
@attribute A_mentions_sent numeric
@attribute A_retweets_sent numeric
@attribute A_posts numeric
@attribute A_network_feature_1 numeric
@attribute A_network_feature_2 numeric
@attribute A_network_feature_3 numeric
@attribute B_follower_count numeric
@attribute B_following_count numeric
@attribute B_listed_count numeric
@attribute B_mentions_received numeric
@attribute B_retweets_received numeric
@attribute B_mentions_sent numeric
@attribute B_retweets_sent numeric
@attribute B_posts numeric
@attribute B_network_feature_1 numeric
@attribute B_network_feature_2 numeric
@attribute B_network_feature_3 numeric

@data
0,3171023,5171,31522,1111.082668,405.552681,4.850486,0.100503,4.401496,4951,19.441874,2256.540241,6061284,24,41017,410.052993,36.803759,0.100503,0.100503,0.100503,1716,21.034662,1734.612941
1,47006,7814,3646,80.424575,23.259255,4.502351,0.100503,5.527498,312,199.39557,4093.158228,638283,150,1492,20677.883446,5606.964451,1.326087,0.100503,33.682902,56196,0.947575,480.542013
0,5922518,483,7594,65758.403536,32054.055597,1.61241,0.100503,2.631607,187674,6.015694,1199.636812,480412,11948,16294,1795.525546,685.575044,4.534987,1.31814,15.825916,6867,60.814662,2695.612527
1,20542,635,142,10.990557,1.454657,1.095797,0.59815,2.077718,40,35.452381,2758.52381,631958,674,7522,614.968745,329.330091,4.052279,1.340566,12.305035,2536,35.838659,2231.568979
0,323,542,6,0.100503,0.100503,0.100503,0.100503,0.60828,0,0,0,182598,1402,3831,145.84491,74.002958,23.549189,0.100503,15.953243,567,276.496516,8038.066202
0,794,479,8,0.306073,0.306073,0.100503,0.100503,1.621981,1,49,4969,67736,30523,1948,48.765417,14.029113,12.246233,0.100503,9.000104,190,153.703125,4391.677083
1,7360339,95,43590,12473.150064,9597.001073,5.323947,1.353624,8.266239,46906,7.32032,838.486589,84068,38,2181,22.101734,5.247892,0.35184,0.35184,0.600664,95,54.705263,1431.936842
0,3764,703,222,5.270621,1.601159,2.338333,0.100503,1.596539,18,139.444444,4573.888889,1097135,830,10591,73.165677,19.898366,0.100503,0.100503,0.35184,288,13.709898,762.614334
1,1352348,331,15647,19129.848662,14552.733992,2.065418,0.580955,16.281502,52580,3.092448,597.563636,2403,1,75,40.236553,31.458708,51.620005,0.100503,42.630426,147,10.027211,1486.306122
1,220242,357,1062,452.547281,140.007534,13.439022,3.043693,13.647982,1796,13.661918,1375.807671,488750,320,3673,1207.190077,599.7216,0.842022,0.593199,7.044735,3918,7.859818,637.9833
1,1097135,830,10591,73.165677,19.898366,0.100503,0.100503,0.35184,288,13.709898,762.614334,272,733,5,1.566738,0.346839,1.574399,0.337132,1.052308,6,28.5,554.5
0,1203,689,67,0.581004,0.581004,1.642786,0.100503,2.153153,2,0.5,317.5,1352348,331,15647,19129.848662,14552.733992,2.065418,0.580955,16.281502,52580,3.092448,597.563636
1,1209835,3,12226,86.820084,18.45811,0.100503,0.100503,0.100503,390,36.52551,2729.609694,26821,24787,144,8.14872,7.707475,1.058993,1.058993,42.471713,12,121.642857,15764.214286
0,1354,375,22,12.855342,6.2142,3.226601,1.537884,3.251456,35,43.314286,1991.171429,488553,38857,6666,44.929585,5.143566,2.299666,0.571442,2.297276,170,396.432749,14225.175439
1,20542,635,142,10.990557,1.454657,1.095797,0.59815,2.077718,40,35.452381,2758.52381,3764,703,222,5.270621,1.601159,2.338333,0.100503,1.596539,18,139.444444,4573.888889
0,44,79,1,0.576872,0.100503,0.100503,0.100503,0.100503,2,33.5,629,11147,1500,474,40.592512,5.923009,19.648064,1.861765,12.261029,128,107.431818,2481.136364
1,1528,1312,60,0.94994,0.288295,0.100503,0.100503,0.100503,3,28.666667,1019,1899,996,120,5.770497,2.035741,1.066236,0.341936,5.789097,26,86.769231,2015.730769
1,282305,2114,1664,38.812809,14.16104,7.518899,0.837942,5.010179,168,379.311765,32020.811765,565,613,34,11.777206,1.050486,5.644562,1.866505,5.865445,34,76.5,2505.852941
0,1607541,93,9876,389.53312,217.628442,0.359534,0.100503,0.84979,1706,9.979033,774.398952,47006,7814,3646,80.424575,23.259255,4.502351,0.100503,5.527498,312,199.39557,4093.158228
1,1205166,3329,378,55.79501,24.716005,1.557779,0.334766,2.511536,177,55.483333,62386.916667,1481379,147521,15043,9902.070379,5012.055876,10.43846,0.100503,193.072418,28564,10.964144,1035.955493
0,1612720,285,13630,684.100936,93.62136,0.100503,0.100503,0.100503,2638,66.584401,3358.484552,2307845,329,12580,530.084862,189.947739,4.82772,0.100503,3.130447,2164,80.914768,9278.512306
0,2273871,4524,11946,6782.405338,2944.524245,12.955723,2.791861,66.206208,21678,6.859364,1113.202016,708,631,26,18.776703,5.999681,7.747919,4.967947,10.691878,52,33.207547,876.433962
0,48711,22845,932,61.924804,18.578901,0.100503,0.100503,0.100503,229,80.343348,4431.682403,8120,710,959,7.368643,2.088375,1.598798,0.595812,1.332849,29,205.533333,4302.466667
0,265,560,5,0.100503,0.100503,0.341936,0.100503,0.341936,0,0,0,73586,48792,2919,5.446133,1.046551,0.621338,0.100503,0.621338,23,5.73913,237.869565
0,285735,276251,3417,19.327582,7.292016,0.100503,0.100503,0.100503,60,44.806452,4144.258065,282305,2114,1664,38.812809,14.16104,7.518899,0.837942,5.010179,168,379.311765,32020.811765
1,45589,862,2641,148.854279,36.998884,27.881768,3.333492,23.861282,551,127.404293,2833.847943,112,243,5,1.445174,0.100503,0.100503,0.100503,0.603177,5,96.6,1414.2
1,1404323,563,20057,967.720642,579.431128,4.473798,0.80568,6.241806,4027,57.643839,3201.293706,100151,31383,4679,286.941738,37.799964,6.663615,0.100503,8.464207,758,120.195059,4332.485046
0,163145,906,4475,182.175568,78.043202,11.607668,3.59002,9.605155,688,82.938659,1809.650499,2470,357,119,1.126474,0.323284,0.337132,0.337132,0.596162,5,60.6,1983
1,1259676,337,6109,908.649322,211.333671,12.021781,7.565643,12.792381,3366,10.048666,1326.842861,9512,12,213,52.167068,23.182288,0.36215,0.100503,6.806045,195,11.678571,564.040816
0,127,36,2,0.100503,0.100503,0.100503,0.100503,0.344375,0,0,0,392738,9364,3354,258.523924,124.47154,7.47134,0.595962,10.999134,973,41.016211,3042.892604
1,828774,904,13109,374.369869,95.274561,2.573214,1.587397,2.314184,1539,53.488804,3771.863084,108768,57,62,0.762978,0.306073,3.61194,3.370507,10.600502,3,7.333333,1022.333333
1,1796718,284,14765,2149.652604,140.393091,1.089005,0.100503,2.311495,6986,44.927216,2155.68819,6085071,67,30758,10357.245163,5215.953047,0.100503,0.100503,0.100503,32871,10.018526,930.1527
0,6232,551,221,5.079484,1.053505,2.089794,0.837439,1.347755,16,23.176471,755.117647,804394,1370,15143,6881.482996,5013.642295,22.683131,2.385538,18.420981,23958,21.324988,1413.825398
1,30256,23641,2454,50.304199,7.24896,16.337523,3.134085,18.334115,177,587.659341,44566.142857,890,419,40,0.100503,0.100503,0.100503,0.100503,0.100503,0,0,0
0,393,257,26,3.544421,1.223473,0.588469,0.35184,0.588469,15,178,5430.6,126,115,3,0.528703,0.100503,0.100503,0.100503,0.100503,1,8,186
1,1674046,24246,16572,1560.770455,561.797879,4.300412,1.089387,3.555194,5759,33.157886,2172.985241,794,479,8,0.306073,0.306073,0.100503,0.100503,1.621981,1,49,4969
0,763,343,52,2.033355,0.100503,0.100503,0.100503,0.341936,6,19.666667,507.166667,1875,2009,57,0.268641,0.100503,0.100503,0.100503,0.100503,1,124,1895
1,8120,710,959,7.368643,2.088375,1.598798,0.595812,1.332849,29,205.533333,4302.466667,267,352,8,0.301983,0.100503,0.334766,0.100503,0.566685,1,92,1299
0,583476,13020,13349,5679.003897,59.498989,2.694573,0.100503,1.377913,8003,83.653704,4997.225326,1419368,424,3992,5779.134166,1402.927869,0.100503,0.100503,0.62118,21842,19.607149,3356.773877
0,690097,67745,11680,835.086558,126.646586,20.507847,0.100503,20.507847,3434,41.68136,3031.496687,2759731,108731,31129,566.765963,147.156875,1.379419,0.100503,0.606481,2174,56.505947,6777.860476
0,3166413,276,603,1253.345429,980.120926,12.963425,2.380018,100.537797,4801,7.906174,1694.698822,126738,779,4115,171.819555,37.294285,4.411323,1.530222,4.202883,690,126.04416,3627.968661
0,127,36,2,0.100503,0.100503,0.100503,0.100503,0.344375,0,0,0,1040229,725,13675,1420.43804,573.592695,2.807442,0.860357,9.028718,4970,83.036875,4524.141554
1,266407,1592,6734,660.897263,297.090333,28.258,0.839682,20.722665,2376,66.39599,2706.108187,335,469,16,0.100503,0.100503,0.100503,0.100503,0.100503,0,0,0
1,232753,320,7919,175.264776,100.48082,3.10849,1.614717,4.401919,679,47.096916,2374.155653,96531,87,363,81.561734,43.321465,6.590245,2.339133,12.089645,296,9.208754,2112.074074
1,2696,1718,20,4.237052,0.321057,0.586102,0.100503,0.837439,18,84.944444,2656.888889,1010,1014,62,0.95769,0.100503,1.047018,0.337132,0.337132,4,154.75,1705
0,321,350,13,1.297159,0.100503,0.100503,0.100503,0.588863,5,8.833333,239.333333,14840,543,418,360.538977,109.740273,42.554657,6.260078,49.693637,998,77.94297,2432.6588
0,3914,1439,165,2.404212,1.161946,0.100503,0.100503,0.100503,9,18.777778,899,54453,7688,2597,115.323357,22.752883,16.867718,2.092499,10.746838,441,258.051454,8569.149888
1,697,14,37,20.619148,12.368845,7.783153,3.698195,11.378288,54,47.218182,790.636364,254,341,9,6.525792,1.157975,1.332898,0.35184,1.56716,21,74.333333,2138.238095
1,7157,73,82,8.691432,2.642132,0.346839,0.100503,2.593924,31,29.483871,4767.290323,158467,154157,1590,299.607879,80.190286,0.100503,0.100503,0.100503,791,122.252802,11514.811955
1,4189,2094,187,6.697366,1.425678,4.483607,1.332955,3.773553,29,79.206897,2846.793103,21591,1179,228,90.456506,25.798292,5.709329,1.111159,5.17662,369,18.442971,1330.366048
0,48711,22845,932,61.924804,18.578901,0.100503,0.100503,0.100503,229,80.343348,4431.682403,130850,3394,449,92.869651,16.538484,2.548048,0.100503,3.036688,355,102.573003,10481.735537
1,99193,69,3950,71.897068,31.570169,0.339522,0.100503,0.339522,324,143.947853,4795.834356,6291,3176,449,8.375663,0.953086,4.447636,0.822413,3.261396,32,147.878788,2771.575758
1,44027,113,2344,45.204222,20.368967,1.116158,0.100503,0.859718,188,112.191489,2122.702128,3638,3341,85,2.793577,1.402703,2.594089,0.59815,3.802143,11,9.416667,489.083333
1,73669,27489,2236,67.798702,32.394675,1.525151,0.100503,1.842204,255,45.890196,4055.290196,924,1008,30,0.820645,0.561615,0.100503,0.100503,0.571394,2,13,433.5
0,60,146,0,0.356943,0.100503,0.339522,0.100503,1.119229,1,172,4592,14843,12352,867,48.530271,13.194818,17.888752,1.848025,13.939278,168,184.711765,10791.747059
1,3302480,550744,20006,936.636126,206.101772,41.317189,0.595962,42.813704,3691,69.150872,3456.096107,871652,140,13838,133.213345,56.027747,2.62255,1.12116,2.62255,562,135.158451,5187.5
0,24437,279,52,12.355796,7.144267,2.135767,0.599382,4.666365,50,117.098039,6075.882353,405315,128127,6688,131.597628,23.453871,7.381613,0.100503,7.406416,568,231.589161,9587.66958
1,725,645,44,4.108299,0.709693,1.568909,0.834706,1.832665,15,128.8,2381.466667,591,401,16,3.051682,1.262972,1.132069,0.100503,1.119874,12,107.166667,14013.416667
1,185616,1001,15117,266.013874,54.34523,13.111904,0.334766,13.665173,928,172.986229,5321.646186,20288,1568,655,34.28379,21.317202,1.347967,0.600714,1.365922,157,85.578616,1928.503145
0,1720,540,151,5.161848,1.181625,2.324112,0.608896,3.813661,14,94.5,1823.428571,186557,90762,3166,489.106379,75.768878,0.100503,0.100503,0.100503,764,309.220493,20356.015564
0,628,921,6,3.943848,0.61859,4.76993,0.870136,2.953237,8,210.625,14027.5,282305,2114,1664,38.812809,14.16104,7.518899,0.837942,5.010179,168,379.311765,32020.811765
1,20542,635,142,10.990557,1.454657,1.095797,0.59815,2.077718,40,35.452381,2758.52381,267,352,8,0.301983,0.100503,0.334766,0.100503,0.566685,1,92,1299
1,24437,279,52,12.355796,7.144267,2.135767,0.599382,4.666365,50,117.098039,6075.882353,127,106,4,1.093772,0.100503,0.367463,0.100503,0.623902,5,105.4,1190
0,708,631,26,18.776703,5.999681,7.747919,4.967947,10.691878,52,33.207547,876.433962,10693,935,12,0.634422,0.367463,0.367463,0.100503,0.367463,2,50.5,3452.5
1,45589,862,2641,148.854279,36.998884,27.881768,3.333492,23.861282,551,127.404293,2833.847943,9512,12,213,52.167068,23.182288,0.36215,0.100503,6.806045,195,11.678571,564.040816
0,19562,17637,278,572.874856,390.293681,27.55204,7.167557,32.101906,1762,23.469296,1395.845634,182598,1402,3831,145.84491,74.002958,23.549189,0.100503,15.953243,567,276.496516,8038.066202
0,78731,6212,1971,97.395842,57.179768,13.843644,1.788636,12.660756,378,59.916667,2026.757813,614689,400,5729,199.618296,67.812469,9.366192,0.359534,4.094488,669,39.193741,2565.612519
1,871652,140,13838,133.213345,56.027747,2.62255,1.12116,2.62255,562,135.158451,5187.5,25195,1443,15,1.661164,0.100503,0.354379,0.354379,5.062816,4,6,6531
1,17842623,46964,90405,16377.172898,5728.958951,0.36215,0.100503,1.608248,61013,10.574039,1376.618332,2014,1943,70,0.756843,0.100503,0.334766,0.100503,1.328776,3,74.666667,2346.333333
1,1607541,93,9876,389.53312,217.628442,0.359534,0.100503,0.84979,1706,9.979033,774.398952,10270,5625,608,74.537965,34.748706,0.100503,0.100503,3.318645,226,73.374449,4133.123348
0,181963,208,1691,448.576178,94.9504,2.094331,0.356943,2.096793,1541,92.792636,9996.163437,657021,4535,6187,640.945859,103.354442,2.135137,0.359534,1.876106,2453,28.314193,1644.857663
0,1641075,695,14343,5237.291049,1080.583726,17.636112,3.39283,6.622206,15102,9.583602,1249.680529,7360339,95,43590,12473.150064,9597.001073,5.323947,1.353624,8.266239,46906,7.32032,838.486589
1,158467,154157,1590,299.607879,80.190286,0.100503,0.100503,0.100503,791,122.252802,11514.811955,16978,6715,451,0.332423,0.100503,0.100503,0.100503,3.342999,1,130,2874
0,23230,495,826,118.052432,56.668293,6.373205,0.84072,9.827005,466,105.210638,3589.004255,470926,322,7095,1005.888413,440.824681,6.196929,2.897666,17.97128,3999,39.066799,2468.15141
0,364,927,6,0.55168,0.310247,0.834981,0.339522,0.832591,2,1.5,122,1205166,3329,378,55.79501,24.716005,1.557779,0.334766,2.511536,177,55.483333,62386.916667
1,2307845,329,12580,530.084862,189.947739,4.82772,0.100503,3.130447,2164,80.914768,9278.512306,6061284,24,41017,410.052993,36.803759,0.100503,0.100503,0.100503,1716,21.034662,1734.612941
1,1221,313,105,0.367463,0.367463,0.100503,0.100503,0.100503,1,9,1096,3525,3115,131,0.100503,0.100503,0.100503,0.100503,0.100503,0,0,0
1,221001,906,8613,3933.238007,1574.386451,0.339522,0.100503,12.73733,10560,42.962078,1498.355423,488750,320,3673,1207.190077,599.7216,0.842022,0.593199,7.044735,3918,7.859818,637.9833
1,488553,38857,6666,44.929585,5.143566,2.299666,0.571442,2.297276,170,396.432749,14225.175439,19562,17637,278,572.874856,390.293681,27.55204,7.167557,32.101906,1762,23.469296,1395.845634
1,3638,3341,85,2.793577,1.402703,2.594089,0.59815,3.802143,11,9.416667,489.083333,44,79,1,0.576872,0.100503,0.100503,0.100503,0.100503,2,33.5,629
1,2651,2838,195,15.758126,5.319354,14.1783,1.36878,6.621655,60,89.031746,3293.31746,5996,906,192,15.050208,3.330828,0.837169,0.349327,0.588346,68,50.647059,1483.985294
0,8120,710,959,7.368643,2.088375,1.598798,0.595812,1.332849,29,205.533333,4302.466667,2745543,7828,22729,349.819625,107.081021,0.604091,0.100503,2.392201,1359,55.718228,3705.916485
1,3113,1829,111,0.798605,0.798605,0.100503,0.100503,0.100503,3,36,1520,737,909,26,0.989681,0.306073,1.056578,0.100503,0.819974,4,41.25,522
0,1205166,3329,378,55.79501,24.716005,1.557779,0.334766,2.511536,177,55.483333,62386.916667,1607541,93,9876,389.53312,217.628442,0.359534,0.100503,0.84979,1706,9.979033,774.398952
0,805,589,26,7.755929,1.873918,3.134203,0.367463,1.843682,29,94.068966,1810.551724,1032,493,45,0.739452,0.100503,0.332423,0.332423,0.830472,3,118.666667,2495
1,794,892,32,1.336914,0.36215,1.059213,0.337132,0.822584,4,0,68.5,676,243,43,1.982531,1.360641,0.100503,0.100503,36.40164,6,4.666667,269.5
0,2260661,233,12680,13580.629438,1883.090015,27.182802,13.098383,18.349722,35645,16.870017,2092.420044,78083,679,3680,165.594484,89.143156,5.186267,2.416831,7.179364,682,82.986957,3777.766667
1,1912232,33395,14891,38159.53861,131.954446,2.173241,0.623797,4.143115,21964,19.245363,1027.420978,112,243,5,1.445174,0.100503,0.100503,0.100503,0.603177,5,96.6,1414.2
1,871652,140,13838,133.213345,56.027747,2.62255,1.12116,2.62255,562,135.158451,5187.5,3302480,550744,20006,936.636126,206.101772,41.317189,0.595962,42.813704,3691,69.150872,3456.096107
1,92462,692,5259,141.503204,35.289747,3.787263,0.596412,3.041915,578,97.385935,4638.421955,146298,49266,9392,146.311227,84.451019,1.308356,0.100503,4.035826,600,54.802306,1953.62603
0,219,148,8,0.758307,0.100503,0.100503,0.100503,0.100503,3,205,3922.666667,1354,375,22,12.855342,6.2142,3.226601,1.537884,3.251456,35,43.314286,1991.171429
1,7185698,30,29179,29146.956462,18082.743596,0.100503,0.100503,4.502396,88154,4.061066,649.156485,45589,862,2641,148.854279,36.998884,27.881768,3.333492,23.861282,551,127.404293,2833.847943
0,272,733,5,1.566738,0.346839,1.574399,0.337132,1.052308,6,28.5,554.5,5342840,33401,19715,173636.23895,52349.674207,11.408839,1.6529,13.485266,213718,5.348203,1230.512781
1,532,88,30,1.100626,0.531541,0.100503,0.100503,0.100503,4,14.5,652,4995,65,58,0.837465,0.100503,0.608254,0.100503,0.354379,3,5,1315.333333
0,32342,2622,1061,64.641882,21.492131,22.250288,0.58337,27.512838,271,184.297794,7245.231618,1834007,773,30622,1674.266909,388.426427,29.331852,7.308293,17.65971,6261,53.226014,2662.894778
0,53678,1751,496,191.43887,62.724945,0.100503,0.100503,0.100503,599,15.176568,3087.463696,723800,328,7257,1695.430195,317.463665,3.581057,1.858226,6.484086,5210,13.598488,1336.213611
1,98788,2354,5610,385.795355,172.18343,8.361113,5.092201,10.777419,1330,61.639733,2080.33358,9450,1511,470,28.342106,5.880138,7.444345,1.10169,6.083065,113,100.088496,1885.672566
1,47006,7814,3646,80.424575,23.259255,4.502351,0.100503,5.527498,312,199.39557,4093.158228,119001,119704,2266,63.603262,17.010682,11.232852,0.100503,6.628897,206,167.913043,6161.917874
0,15385,673,747,55.993546,22.321945,6.946233,0.341936,6.503977,202,152.495098,3286.617647,454514,1479,5187,455.180615,293.839558,30.188054,0.100503,21.063196,1793,159.005962,5756.679133
0,254,534,1,3.453649,0.277306,0.810485,0.341936,1.276667,12,6.75,573.916667,15002,1945,670,98.507417,20.957709,25.646414,0.839509,23.351462,350,83.403955,3133.562147
0,127,106,4,1.093772,0.100503,0.367463,0.100503,0.623902,5,105.4,1190,871652,140,13838,133.213345,56.027747,2.62255,1.12116,2.62255,562,135.158451,5187.5
0,4363,221,165,7.362302,0.100503,4.031142,0.860755,2.563721,21,109.695652,5559.869565,54453,7688,2597,115.323357,22.752883,16.867718,2.092499,10.746838,441,258.051454,8569.149888
1,392738,9364,3354,258.523924,124.47154,7.47134,0.595962,10.999134,973,41.016211,3042.892604,98788,2354,5610,385.795355,172.18343,8.361113,5.092201,10.777419,1330,61.639733,2080.33358
0,125438,983,4074,55.137266,23.44614,2.251398,0.100503,7.207908,239,217.241667,6466.733333,163145,906,4475,182.175568,78.043202,11.607668,3.59002,9.605155,688,82.938659,1809.650499
0,10422587,147,98965,1892.914388,678.010954,0.842497,0.100503,0.842497,7979,37.135769,2639.140829,35420121,136440,243073,33169.806819,6627.82221,0.100503,0.100503,0.100503,54819,17.676085,2006.176049
1,2696,1718,20,4.237052,0.321057,0.586102,0.100503,0.837439,18,84.944444,2656.888889,279,40,15,0.294044,0.294044,0.100503,0.100503,0.100503,1,1,37
0,3914,1439,165,2.404212,1.161946,0.100503,0.100503,0.100503,9,18.777778,899,565,613,34,11.777206,1.050486,5.644562,1.866505,5.865445,34,76.5,2505.852941
1,614689,400,5729,199.618296,67.812469,9.366192,0.359534,4.094488,669,39.193741,2565.612519,314,398,11,2.911756,0.503462,1.546347,0.332423,1.333845,9,16.111111,495.777778
0,6085071,67,30758,10357.245163,5215.953047,0.100503,0.100503,0.100503,32871,10.018526,930.1527,2632007,5,37841,557.729241,195.41769,0.100503,0.100503,0.100503,2391,62.33388,3537.859311
1,4875,957,170,7.373398,2.365164,0.100503,0.100503,1.116593,33,45.176471,1105.147059,369,454,6,0.299968,0.100503,0.36215,0.100503,0.849992,1,7,398
1,70,72,2,0.100503,0.100503,0.100503,0.100503,0.346839,0,0,0,687,161,64,3.996746,1.098261,6.91968,0.839831,6.671914,14,86.071429,3516.357143
1,504004,3109,12772,311.800311,142.633229,4.48609,1.049408,4.806823,1280,48.532819,1554.489575,143101,128686,8742,874.212873,347.630667,4.498471,0.100503,34.977978,2767,105.734781,5276.96262
1,100836,144,1781,512.444493,143.893264,4.589757,1.844932,5.110851,1743,30.759207,1251.028329,2696,1718,20,4.237052,0.321057,0.586102,0.100503,0.837439,18,84.944444,2656.888889
0,32342,2622,1061,64.641882,21.492131,22.250288,0.58337,27.512838,271,184.297794,7245.231618,1674046,24246,16572,1560.770455,561.797879,4.300412,1.089387,3.555194,5759,33.157886,2172.985241
1,92462,692,5259,141.503204,35.289747,3.787263,0.596412,3.041915,578,97.385935,4638.421955,1043,81,40,2.718281,0.932458,0.100503,0.100503,0.100503,10,21.5,1412.3
0,805,589,26,7.755929,1.873918,3.134203,0.367463,1.843682,29,94.068966,1810.551724,591,401,16,3.051682,1.262972,1.132069,0.100503,1.119874,12,107.166667,14013.416667
